Thermistor 1, Thermistor 2, Thermistor 3, Thermistor 4, Thermistor 5, Thermistor 6, Thermistor 7, Thermistor 8
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.96,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.17,58.85,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.17,58.73,385.24,385.24,63.07,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.07,53.9,121.96,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.17,58.73,385.24,385.24,63.07,53.9,121.39,56.27
61.29,58.73,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.2,54.01,120.82,56.27
61.17,58.73,385.24,385.24,63.2,53.9,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.07,53.9,120.82,56.27
61.29,58.73,385.24,385.24,63.2,53.9,120.82,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.27
61.29,58.85,385.24,385.24,63.07,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.17,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.07,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.17,58.73,385.24,385.24,63.07,54.01,121.39,56.27
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.17,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,53.9,120.82,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.17,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.07,54.01,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,120.82,56.38
61.17,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.07,54.12,121.39,56.38
61.29,58.73,385.24,385.24,63.2,54.01,120.82,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.12,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.38
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.17,58.85,385.24,385.24,63.2,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.01,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.12,120.82,56.5
61.29,58.85,385.24,385.24,63.2,54.01,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.01,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.17,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.5
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.61
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.5
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.2,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.96,56.61
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.12,121.96,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.61
61.29,58.85,385.24,385.24,63.33,54.12,120.82,56.61
61.29,58.85,385.24,385.24,63.2,54.23,121.39,56.61
61.29,58.96,385.24,385.24,63.33,54.23,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.61
61.29,58.85,385.24,385.24,63.46,54.23,121.96,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.61
61.29,58.96,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.39,56.73
61.42,58.85,385.24,385.24,63.33,54.12,121.39,56.61
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.73
61.29,58.85,385.24,385.24,63.46,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.96,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.96,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.96,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.23,121.96,56.73
61.29,58.85,385.24,385.24,63.46,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.34,121.39,56.73
61.29,58.96,385.24,385.24,63.33,54.34,121.39,56.73
61.29,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.42,58.85,385.24,385.24,63.46,54.34,121.96,56.73
61.42,58.85,385.24,385.24,63.33,54.23,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.96,56.73
61.42,58.96,385.24,385.24,63.33,54.23,121.96,56.73
61.29,58.96,385.24,385.24,63.33,54.23,121.39,56.84
61.29,58.96,385.24,385.24,63.33,54.34,121.96,56.73
61.29,58.85,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.33,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.33,54.23,121.96,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.42,58.96,385.24,385.24,63.33,54.34,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.39,56.73
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.42,58.85,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.33,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.42,58.85,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.45,121.39,56.84
61.29,58.96,385.24,385.24,63.33,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.29,58.96,385.24,385.24,63.46,54.34,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.45,121.96,56.84
61.42,58.96,385.24,385.24,63.33,54.34,121.39,56.84
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.96,56.84
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.84
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.29,58.96,385.24,385.24,63.46,54.45,121.96,56.84
61.29,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.84
61.29,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.34,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.84
61.42,58.96,385.24,385.24,63.46,54.34,121.96,56.96
61.29,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.59,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.85,385.24,385.24,63.46,54.45,121.39,56.96
61.29,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.59,54.56,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.59,54.45,121.39,56.96
61.29,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.56,121.96,56.96
61.29,58.96,385.24,385.24,63.46,54.45,120.82,56.96
61.42,58.96,385.24,385.24,63.46,54.56,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.29,58.96,385.24,385.24,63.59,54.45,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,120.82,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.45,121.96,57.07
61.29,58.96,385.24,385.24,63.46,54.56,121.96,56.96
61.29,58.96,385.24,385.24,63.46,54.56,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.45,120.82,56.96
61.42,58.96,385.24,385.24,63.46,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.46,54.45,121.96,56.96
61.42,58.96,385.24,385.24,63.46,54.56,121.39,57.07
61.29,58.96,385.24,385.24,63.59,54.56,121.39,57.07
61.29,58.96,385.24,385.24,63.59,54.56,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.39,56.96
61.42,58.96,385.24,385.24,63.46,54.56,120.82,57.07
61.29,58.96,385.24,385.24,63.59,54.56,121.39,57.07
61.29,58.96,385.24,385.24,63.46,54.45,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.39,57.07
61.42,58.96,385.24,385.24,63.46,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.46,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.56,121.96,57.07
61.42,59.08,385.24,385.24,63.59,54.68,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.29,58.96,385.24,385.24,63.59,54.68,121.39,57.19
61.42,58.96,385.24,385.24,63.59,54.56,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,120.82,57.07
61.29,58.96,385.24,385.24,63.59,54.68,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.19
61.29,58.96,385.24,385.24,63.59,54.68,121.39,57.07
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.39,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.68,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.79,121.39,57.19
61.29,58.96,385.24,385.24,63.59,54.79,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.59,54.68,121.39,57.19
61.42,59.08,385.24,385.24,63.59,54.79,121.39,57.19
61.29,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.42,58.96,385.24,385.24,63.59,54.79,121.96,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.42,59.08,385.24,385.24,63.59,54.79,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.96,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.39,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.39,57.19
61.42,58.96,385.24,385.24,63.72,54.79,121.39,57.19
61.29,59.08,385.24,385.24,63.72,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.59,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.96,57.19
61.29,59.08,385.24,385.24,63.72,54.79,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.79,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.29,59.08,385.24,385.24,63.72,54.9,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.19
61.42,58.96,385.24,385.24,63.59,54.9,121.96,57.31
61.42,58.96,385.24,385.24,63.72,54.9,121.96,57.31
61.42,58.96,385.24,385.24,63.72,54.79,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.29,59.08,385.24,385.24,63.72,54.9,121.96,57.19
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.19
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,58.96,385.24,385.24,63.72,54.9,121.39,57.19
61.29,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.19
61.42,58.96,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,58.96,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.19
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,58.96,385.24,385.24,63.72,54.9,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,58.96,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.19
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,54.9,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.19
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,58.96,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.31
61.42,58.96,385.24,385.24,63.72,55.01,121.96,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.31
61.42,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.19
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.19
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,59.08,385.24,385.24,63.85,55.13,121.39,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.31
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,322.87,385.24,63.72,55.01,121.39,57.19
61.29,59.08,385.24,385.24,63.72,55.01,121.96,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,59.08,385.24,385.24,63.72,55.13,121.39,57.19
61.29,59.08,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.31
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,59.08,385.24,385.24,63.72,55.13,121.96,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,59.08,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.59,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.31
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.85,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.59,55.13,121.39,57.07
61.29,58.96,385.24,385.24,63.59,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.17,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,322.87,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.07
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.07
61.17,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.17,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.59,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.17,58.96,385.24,385.24,63.72,55.13,121.39,57.07
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.59,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.59,55.01,121.96,57.19
61.29,58.85,385.24,385.24,63.72,55.13,121.39,57.07
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.85,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.17,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.01,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.96,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.85,385.24,385.24,63.72,55.13,121.39,57.19
61.29,58.96,385.24,385.24,63.72,55.13,121.39,57.07
61.29,58.85,385.24,385.24,63.59,55.01,121.39,57.07
